iter	Logloss
479	0.2355856987
480	0.2355776301
481	0.2355376954
482	0.2354049837
483	0.2349053484
484	0.2345044854
485	0.2340060195
486	0.2339179957
487	0.2337547111
488	0.2336562651
489	0.233422717
490	0.2327396793
491	0.2323879991
492	0.2323352553
493	0.2320662274
494	0.2319498911
495	0.2317893826
496	0.2315202474
497	0.2313691465
498	0.2313592295
499	0.2308824301
